Input Price,Sentiment,Output Price
76.120003,0.00339996,76.459999
76.459999,0.05830002,82.290001
82.290001,-0.0157,80.720001
80.720001,-0.02419998,78.300003
78.300003,0.00959999,79.260002
79.260002,-0.00910004,78.349998
78.349998,0.02270005,80.620003
80.620003,-0.00540001,80.080002
80.080002,0.00269996,80.349998
80.349998,0.01270005,81.620003
81.620003,-0.0139,80.230003
80.230003,-0.00120002,80.110001
80.110001,0.01389999,81.5
81.5,0.03010002,84.510002
84.510002,-0.03880005,80.629997
80.629997,-0.01199997,79.43
79.43,0.00190003,79.620003
79.620003,-0.02340004,77.279999
77.279999,-0.01129997,76.150002
76.150002,0.03019996,79.169998
79.169998,0.02529999,81.699997
81.699997,0.01270004,82.970001
82.970001,-0.00450004,82.519997
82.519997,0.01740005,84.260002
84.260002,-0.03160004,81.099998
81.099998,-0.00419998,80.68
80.68,-0.01040001,79.639999
79.639999,0.00870003,80.510002
80.510002,-0.04209999,76.300003
76.300003,-0.01639999,74.660004
74.660004,-0.01330002,73.330002
73.330002,0.00290001,73.620003
73.620003,-0.02180001,71.440002
71.440002,0.00559998,72
72,0.00489998,72.489998
72.489998,0.02550003,75.040001
75.040001,-0.0443,70.610001
70.610001,0.00019996,70.629997
70.629997,-0.02089996,68.540001
68.540001,-0.02260002,66.279999
66.279999,0.0075,67.029999
67.029999,0.04809997,71.839996
71.839996,0.00270005,72.110001
72.110001,-0.02989998,69.120003
69.120003,-0.0064,68.480003
68.480003,-0.00510002,67.970001
67.970001,0.0257,70.540001
70.540001,0.0818,78.720001
78.720001,-0.00410003,78.309998
78.309998,-0.02329995,75.980003
75.980003,0.02229996,78.209999
78.209999,0,78.209999
78.209999,-0.01870003,76.339996
76.339996,-0.00589996,75.75
75.75,-0.00040001,75.709999
75.709999,0.03400002,79.110001
79.110001,-0.01020005,78.089996
78.089996,-0.01139999,76.949997
76.949997,0.03560005,80.510002
80.510002,0.07579994,88.089996
88.089996,-0.00839996,87.25
87.25,-0.00559998,86.690002
86.690002,0.01339997,88.029999
88.029999,-0.01629997,86.400002
86.400002,-0.03290001,83.110001
83.110001,-0.0182,81.290001
81.290001,0.00839996,82.129997
82.129997,0.01130005,83.260002
83.260002,0.02,85.260002
85.260002,-0.02410004,82.849998
82.849998,-0.01089996,81.760002
81.760002,-0.00029999,81.730003
81.730003,0.01689995,83.419998
83.419998,-0.0261,80.809998
80.809998,0.00600006,81.410004
81.410004,-0.00640007,80.769997
80.769997,-0.02739998,78.029999
78.029999,0.01160003,79.190002
79.190002,0.01970002,81.160004
81.160004,-0.02120003,79.040001
79.040001,-0.02300003,76.739998
76.739998,0.02770004,79.510002
79.510002,-0.01209999,78.300003
78.300003,-0.00960007,77.339996
77.339996,0.01390007,78.730003
78.730003,-0.07190002,71.540001
71.540001,0.04959999,76.5
76.5,0.045,81
81,-0.0607,74.93
74.93,-0.03169998,71.760002
71.760002,-0.01800003,69.959999
69.959999,0.02120003,72.080002
72.080002,-0.01380005,70.699997
70.699997,-0.07349999,63.349998
63.349998,0.09410004,72.760002
72.760002,-0.0318,69.580002
69.580002,-0.02220001,67.360001
67.360001,-0.00360001,67
67,-0.01769997,65.230003
65.230003,-0.06710003,58.52
58.52,0.025,61.02
61.02,-0.0502,56
56,0.0025,56.25
56.25,0.0577,62.02
62.02,-0.06159999,55.860001
55.860001,-0.0714,48.720001
48.720001,0.0157,50.290001
50.290001,0.00360001,50.650002
50.650002,0.02319999,52.970001
52.970001,-0.02740001,50.23
50.23,-0.00239998,49.990002
49.990002,0.00329998,50.32
50.32,-0.01360001,48.959999
48.959999,0.00620003,49.580002
49.580002,0.06459999,56.040001
56.040001,0.00849998,56.889999
56.889999,-0.0018,56.709999
56.709999,0.00530003,57.240002
57.240002,-0.01470002,55.77
55.77,0.02680001,58.450001
58.450001,-0.06470001,51.98
51.98,-0.04759999,47.220001
47.220001,0.01989998,49.209999
49.209999,-0.0075,48.459999
48.459999,-0.0216,46.299999
46.299999,-0.04739998,41.560001
41.560001,0.03369999,44.93
44.93,-0.0318,41.75
41.75,-0.02060001,39.689999
39.689999,-0.0125,38.439999
38.439999,-0.02599999,35.84
35.84,-0.00810001,35.029999
35.029999,0.0284,37.869999
37.869999,0.04630001,42.5
42.5,-0.00310001,42.189999
42.189999,0.0177,43.959999
43.959999,-0.01259998,42.700001
42.700001,-0.0223,40.470001
40.470001,0.00719998,41.189999
41.189999,0.0402,45.209999
45.209999,0.02110001,47.32
47.32,0.00939998,48.259998
48.259998,0.03150002,51.41
51.41,-0.0016,51.25
51.25,-0.01549999,49.700001
49.700001,-0.01450001,48.25
48.25,0.03,51.25
51.25,-0.02400002,48.849998
48.849998,0.03780003,52.630001
52.630001,0.00549999,53.18
53.18,-0.01099998,52.080002
52.080002,-0.00520001,51.560001
51.560001,-0.01720001,49.84
49.84,0.01240002,51.080002
51.080002,0.00359997,51.439999
51.439999,0.0034,51.779999
51.779999,-0.02379997,49.400002
49.400002,0.01359996,50.759998
50.759998,0.00520001,51.279999
51.279999,0.03080002,54.360001
54.360001,-0.003,54.060001
54.060001,0.033,57.360001
57.360001,-0.0116,56.200001
56.200001,0.00959999,57.16
57.16,-0.01650002,55.509998
55.509998,-0.0359,51.919998
51.919998,-0.00469997,51.450001
51.450001,-0.02959999,48.490002
48.490002,0.02949997,51.439999
51.439999,0.00150001,51.59
51.59,-0.03150001,48.439999
48.439999,0.02100002,50.540001
50.540001,-0.00600002,49.939999
49.939999,0.00690002,50.630001
50.630001,-0.01,49.630001
49.630001,-0.01190002,48.439999
48.439999,0.01920002,50.360001
50.360001,-0.00360001,50
50,0.0882,58.82
58.82,0.02330002,61.150002
61.150002,0.02439998,63.59
63.59,-0.02529999,61.060001
61.060001,0.02119999,63.18
63.18,0.03370003,66.550003
66.550003,0.00159996,66.709999
66.709999,-0.03399998,63.310001
63.310001,0.01039997,64.349998
64.349998,-0.00389999,63.959999
63.959999,-0.00700001,63.259998
63.259998,-0.0159,61.669998
61.669998,0.0068,62.349998
62.349998,-0.00399997,61.950001
61.950001,0.0191,63.860001
63.860001,-0.02150002,61.709999
61.709999,0.03889999,65.599998
65.599998,-0.01889999,63.709999
63.709999,-0.01369999,62.34
62.34,0.02450001,64.790001
64.790001,-0.02799999,61.990002
61.990002,-0.00290001,61.700001
61.700001,0.03109997,64.809998
64.809998,-0.00040001,64.769997
64.769997,-0.03079998,61.689999
61.689999,-0.01199997,60.490002
60.490002,0.05219997,65.709999
65.709999,0.02830002,68.540001
68.540001,0.01040001,69.580002
69.580002,-0.00950005,68.629997
68.629997,-0.01649994,66.980003
66.980003,0.04369995,71.349998
71.349998,-0.00099998,71.25
71.25,-0.01150002,70.099998
70.099998,-0.00139999,69.959999
69.959999,0.05620003,75.580002
75.580002,-0.02770004,72.809998
72.809998,-0.00409996,72.400002
72.400002,0.0129,73.690002
73.690002,-0.03170005,70.519997
70.519997,0.00920005,71.440002
71.440002,0.02,73.440002
73.440002,0.00059998,73.5
73.5,0.02839996,76.339996
76.339996,0.01830002,78.169998
78.169998,-0.0018,77.989998
77.989998,-0.02479996,75.510002
75.510002,0.01470001,76.980003
76.980003,0.02789994,79.769997
79.769997,-0.00829995,78.940002
78.940002,-0.01720001,77.220001
77.220001,-0.02510002,74.709999
74.709999,0.02540001,77.25
77.25,0.00800003,78.050003
78.050003,-0.00480003,77.57
77.57,0.01169998,78.739998
78.739998,0.00459999,79.199997
79.199997,0.01410004,80.610001
80.610001,0.03849998,84.459999
84.459999,-0.01339996,83.120003
83.120003,-0.00720001,82.400002
82.400002,-0.02610001,79.790001
79.790001,0.00729996,80.519997
80.519997,-0.01559998,78.959999
78.959999,0.00809998,79.769997
79.769997,0.02130005,81.900002
81.900002,0.00089996,81.989998
81.989998,-0.02709999,79.279999
79.279999,-0.01330002,77.949997
77.949997,0.00660004,78.610001
78.610001,-0.00680001,77.93
77.93,-0.03739998,74.190002
74.190002,0.00919999,75.110001
75.110001,-0.01510003,73.599998
73.599998,0.02349999,75.949997
75.949997,0.01920006,77.870003
77.870003,0.00099998,77.970001
77.970001,-0.02010002,75.959999
75.959999,-0.0032,75.639999
75.639999,0.0275,78.389999
78.389999,-0.01290001,77.099998
77.099998,0.00550004,77.650002
77.650002,0.00339996,77.989998
77.989998,0.05060005,83.050003
83.050003,0.01879997,84.93
84.93,0.0075,85.68
85.68,-0.00160003,85.519997
85.519997,0.02040001,87.559998
87.559998,-0.01199997,86.360001
86.360001,0.00720001,87.080002
87.080002,-0.00490006,86.589996
86.589996,-0.00899994,85.690002
85.690002,-0.0161,84.080002
84.080002,-0.00900002,83.18
83.18,-0.01029998,82.150002
82.150002,0.005,82.650002
82.650002,-0.01050004,81.599998
81.599998,0.01360001,82.959999
82.959999,-0.03809997,79.150002
79.150002,-0.01470002,77.68
77.68,0.01589997,79.269997
79.269997,0.0293,82.199997
82.199997,0.0168,83.879997
83.879997,-0.00849998,83.029999
83.029999,0.00630005,83.660004
83.660004,-0.02060006,81.599998
81.599998,-0.02279998,79.32
79.32,-0.01220002,78.099998
78.099998,-0.02470001,75.629997
75.629997,0.01730004,77.360001
77.360001,0.00739997,78.099998
78.099998,-0.00470001,77.629997
77.629997,0.03840004,81.470001
81.470001,0.00479996,81.949997
81.949997,0.02600006,84.550003
84.550003,0.01559998,86.110001
86.110001,-0.00260003,85.849998
85.849998,0.02380005,88.230003
88.230003,0.00779999,89.010002
89.010002,-0.00220001,88.790001
88.790001,0.05080002,93.870003
93.870003,-0.07380005,86.489998
86.489998,-0.0225,84.239998
84.239998,0.00740005,84.980003
84.980003,-0.00640007,84.339996
84.339996,0.0175,86.089996
86.089996,-0.00329994,85.760002
85.760002,0.0168,87.440002
87.440002,-0.01639999,85.800003
85.800003,-0.01510002,84.290001
84.290001,0.0018,84.470001
84.470001,0.00849999,85.32
85.32,-0.00879998,84.440002
84.440002,-0.00880004,83.559998
83.559998,0.02400001,85.959999
85.959999,-0.01360001,84.599998
84.599998,-0.01019996,83.580002
83.580002,-0.02520004,81.059998
81.059998,0.01060005,82.120003
82.120003,0.00879997,83
83,0.01089996,84.089996
84.089996,0.00910004,85
85,-0.005,84.5
84.5,-0.00309998,84.190002
84.190002,-0.00190002,84
84,0.00309998,84.309998
84.309998,-0.01549996,82.760002
82.760002,-0.0157,81.190002
81.190002,-0.02029998,79.160004
79.160004,-0.01020005,78.139999
78.139999,0.0032,78.459999
78.459999,0.00410004,78.870003
78.870003,0.02029999,80.900002
80.900002,0.01339996,82.239998
82.239998,0.0161,83.849998
83.849998,0.00690003,84.540001
84.540001,-0.0068,83.860001
83.860001,-0.00309998,83.550003
83.550003,0.07149994,90.699997
90.699997,-0.00259995,90.440002
90.440002,-0.00160003,90.279999
90.279999,0.00279999,90.559998
90.559998,0.03190002,93.75
93.75,-0.01370003,92.379997
92.379997,-0.00269996,92.110001
92.110001,-0.01590004,90.519997
90.519997,0.01690002,92.209999
92.209999,-0.00489998,91.720001
91.720001,0.0164,93.360001
93.360001,-0.0232,91.040001
91.040001,-0.01190003,89.849998
89.849998,-0.0118,88.669998
88.669998,0.02240006,90.910004
90.910004,0.03059997,93.970001
93.970001,0.0125,95.220001
95.220001,0.00489998,95.709999
95.709999,-0.02110001,93.599998
93.599998,0.01230004,94.830002
94.830002,0.02629997,97.459999
97.459999,-0.01449997,96.010002
96.010002,-0.00690002,95.32
95.32,-0.0064,94.68
94.68,0.00300003,94.980003
94.980003,-0.01560005,93.419998
93.419998,0.00029999,93.449997
93.449997,0.25040001,118.489998
118.489998,0.06150001,124.639999
124.639999,-0.02569999,122.07
122.07,-0.00430001,121.639999
121.639999,0.00940003,122.580002
122.580002,-0.03770004,118.809998
118.809998,0.00029998,118.839996
118.839996,-0.00469993,118.370003
118.370003,-0.01270005,117.099998
117.099998,0.03510003,120.610001
120.610001,0.05589996,126.199997
126.199997,0.00470001,126.669998
126.669998,0.03479996,130.149994
130.149994,-0.0023999,129.910004
129.910004,0.00619995,130.529999
130.529999,0.02440002,132.970001
132.970001,-0.01380005,131.589996
131.589996,-0.00339996,131.25
131.25,0.00039993,131.289993
131.289993,-0.02299988,128.990005
128.990005,0.00669999,129.660004
129.660004,0.03339996,133
133,-0.00059998,132.940002
132.940002,0.01089997,134.029999
134.029999,-0.02289994,131.740005
131.740005,0.04169999,135.910004
135.910004,0.02589996,138.5
138.5,0.0375,142.25
142.25,-0.01080002,141.169998
141.169998,-0.03589996,137.580002
137.580002,-0.03369995,134.210007
134.210007,-0.00100006,134.110001
134.110001,-0.02800003,131.309998
131.309998,0.04070007,135.380005
135.380005,-0.01230011,134.149994
134.149994,-0.02769989,131.380005
131.380005,-0.01150009,130.229996
130.229996,-0.01869995,128.360001
128.360001,-0.01449997,126.910004
126.910004,0.01569992,128.479996
128.479996,0.04309997,132.789993
132.789993,0.00960007,133.75
133.75,0.05190002,138.940002
138.940002,-0.00470001,138.470001
138.470001,0.00839997,139.309998
139.309998,0.00100006,139.410004
139.410004,-0.02919999,136.490005
136.490005,-0.01970001,134.520004
134.520004,-0.0062001,133.899994
133.899994,0.00790008,134.690002
134.690002,-0.02440002,132.25
132.25,-0.0225,130
130,0.03520004,133.520004
133.520004,-0.03210006,130.309998
130.309998,-0.0296,127.349998
127.349998,0.01760003,129.110001
129.110001,-0.01760003,127.349998
127.349998,-0.00209999,127.139999
127.139999,0.00470002,127.610001
127.610001,-0.01830002,125.779999
125.779999,0.00840004,126.620003
126.620003,-0.05190003,121.43
121.43,-0.01120002,120.309998
120.309998,-0.00829995,119.480003
119.480003,0.03269997,122.75
122.75,0.03279999,126.029999
126.029999,-0.00619995,125.410004
125.410004,-0.06540001,118.870003
118.870003,-0.0075,118.120003
118.120003,0.00979995,119.099998
119.099998,-0.03159996,115.940002
115.940002,0.01449997,117.389999
117.389999,-0.00559997,116.830002
116.830002,0.01199997,118.029999
118.029999,-0.00669998,117.360001
117.360001,0.02729995,120.089996
120.089996,-0.00429992,119.660004
119.660004,-0.02130005,117.529999
117.529999,-0.01220001,116.309998
116.309998,0.01770004,118.080002
118.080002,-0.00560005,117.519997
117.519997,0.00490005,118.010002
118.010002,-0.00770004,117.239998
117.239998,0.02480003,119.720001
119.720001,-0.01520004,118.199997
118.199997,0.00200005,118.400002
118.400002,0.06139999,124.540001
124.540001,0.00989998,125.529999
125.529999,0.0036,125.889999
125.889999,0.0264,128.529999
128.529999,0.00380005,128.910004
128.910004,0.01199997,130.110001
130.110001,-0.01289994,128.820007
128.820007,0.01689988,130.509995
130.509995,0.03070007,133.580002
133.580002,-0.01759995,131.820007
131.820007,-0.00690002,131.130005
131.130005,0.00659988,131.789993
131.789993,-0.00449997,131.339996
131.339996,0.01419999,132.759995
132.759995,-0.02409989,130.350006
130.350006,0.00119995,130.470001
130.470001,-0.01210006,129.259995
129.259995,-0.01220002,128.039993
128.039993,0.06690003,134.729996
134.729996,0.00330002,135.059998
135.059998,0.00059997,135.119995
135.119995,0.01460007,136.580002
136.580002,-0.00809998,135.770004
135.770004,-0.03960006,131.809998
131.809998,-0.00319993,131.490005
131.490005,0.04069993,135.559998
135.559998,-0.00690003,134.869995
134.869995,0.06090012,140.960007
140.960007,-0.00900009,140.059998
140.059998,0.01139999,141.199997
141.199997,-0.01039993,140.160004
140.160004,0.04119995,144.279999
144.279999,0.01540008,145.820007
145.820007,-0.03650009,142.169998
142.169998,0.00259995,142.429993
142.429993,0.01770004,144.199997
144.199997,0.02229996,146.429993
146.429993,0.03660003,150.089996
150.089996,-0.06459991,143.630005
143.630005,0.03479996,147.110001
147.110001,-0.05089997,142.020004
142.020004,-0.02669998,139.350006
139.350006,0.0237999,141.729996
141.729996,-0.0462999,137.100006
137.100006,0.00389999,137.490005
137.490005,-0.07660003,129.830002
129.830002,0.01099991,130.929993
130.929993,-0.02219986,128.710007
128.710007,-0.03730004,124.980003
124.980003,0.0630999,131.289993
131.289993,-0.00829986,130.460007
130.460007,0.03409988,133.869995
133.869995,-0.02399994,131.470001
131.470001,-0.02940002,128.529999
128.529999,0.00380005,128.910004
128.910004,-0.02630005,126.279999
126.279999,-0.01690003,124.589996
124.589996,-0.04879997,119.709999
119.709999,0.03010002,122.720001
122.720001,-0.00599998,122.120003
122.120003,0.02739998,124.860001
124.860001,-0.01650002,123.209999
123.209999,0.03489998,126.699997
126.699997,-0.01239998,125.459999
125.459999,-0.02220001,123.239998
123.239998,0.0307,126.309998
126.309998,0.02449997,128.759995
128.759995,-0.05989998,122.769997
122.769997,-0.00759995,122.010002
122.010002,-0.03170006,118.839996
118.839996,-0.00929992,117.910004
117.910004,0.05299995,123.209999
123.209999,-0.0018,123.029999
123.029999,0.00800003,123.830002
123.830002,0.03009994,126.839996
126.839996,0.00060006,126.900002
126.900002,-0.01010003,125.889999
125.889999,-0.00059997,125.830002
125.830002,-0.03279999,122.550003
122.550003,-0.00240005,122.309998
122.309998,-0.00860001,121.449997
121.449997,-0.03119995,118.330002
118.330002,0.02669998,121
121,-0.03199997,117.800003
117.800003,-0.09190002,108.610001
108.610001,0.00650001,109.260002
109.260002,0.01699997,110.959999
110.959999,-0.0182,109.139999
109.139999,0.00919999,110.059998
110.059998,0.03370002,113.43
113.43,0.02790001,116.220001
116.220001,0.01040001,117.260002
117.260002,0.0225,119.510002
119.510002,0.0414,123.650002
123.650002,-0.00349999,123.300003
123.300003,-0.01240005,122.059998
122.059998,-0.0357,118.489998
118.489998,0.01450004,119.940002
119.940002,0.00159996,120.099998
120.099998,-0.02669998,117.43
117.43,0.0264,120.07
120.07,-0.01199997,118.870003
118.870003,-0.00470001,118.400002
118.400002,-0.01270005,117.129997
117.129997,0,117.129997
117.129997,-0.00269996,116.860001
116.860001,0.01029998,117.889999
117.889999,0.02180001,120.07
120.07,0.02349998,122.419998
122.419998,0.05160004,127.580002
127.580002,0.0025,127.830002
127.830002,0.00490005,128.320007
128.320007,0.00509995,128.830002
128.830002,0.01169998,130
130,-0.04110001,125.889999
125.889999,0.00669999,126.559998
126.559998,-0.01869996,124.690002
124.690002,0.01379998,126.07
126.07,0.02790001,128.860001
128.860001,0.00789993,129.649994
129.649994,-0.02079994,127.57
127.57,0.00190002,127.760002
127.760002,-0.01160004,126.599998
126.599998,-0.02069999,124.529999
124.529999,0.02319999,126.849998
126.849998,-0.01989997,124.860001
124.860001,0.01779998,126.639999
126.639999,-0.02849998,123.790001
123.790001,0.01040001,124.830002
124.830002,0.07660003,132.490005
132.490005,0.02720002,135.210007
135.210007,0.03579986,138.789993
138.789993,-0.01569992,137.220001
137.220001,0.01919998,139.139999
139.139999,0.01240006,140.380005
140.380005,0.02059997,142.440002
142.440002,0.02630005,145.070007
145.070007,0.00679993,145.75
145.75,-0.00300003,145.449997
145.449997,0.02680008,148.130005
148.130005,0.00190002,148.320007
148.320007,0.02979996,151.300003
151.300003,-0.00570007,150.729996
150.729996,0.01100006,151.830002
151.830002,0.01020004,152.850006
152.850006,0.0787999,160.729996
160.729996,-0.01360001,159.369995
159.369995,0.00330002,159.699997
159.699997,-0.00709992,158.990005
158.990005,-0.01930007,157.059998
157.059998,-0.03349991,153.710007
153.710007,0.01679992,155.389999
155.389999,0.05479996,160.869995
160.869995,-0.05470001,155.399994
155.399994,0.0087001,156.270004
156.270004,-0.00720001,155.550003
155.550003,-0.02520004,153.029999
153.029999,0.03449997,156.479996
156.479996,-0.01309998,155.169998
155.169998,0.00360001,155.529999
155.529999,0.0911,164.639999
164.639999,-0.01080001,163.559998
163.559998,-0.0489,158.669998
158.669998,0,158.669998
158.669998,0.06300003,164.970001
164.970001,0.04160004,169.130005
169.130005,-0.00130005,169
169,0.00949997,169.949997
169.949997,-0.02440002,167.509995
167.509995,-0.00669999,166.839996
166.839996,-0.0161,165.229996
165.229996,-0.02649994,162.580002
162.580002,0.02029999,164.610001
164.610001,0.0386,168.470001
168.470001,0.00459992,168.929993
168.929993,0.01840011,170.770004
170.770004,0.01220001,171.990005
171.990005,-0.01720001,170.270004
170.270004,0.03059998,173.330002
173.330002,-0.02960007,170.369995
170.369995,-0.04690002,165.679993
165.679993,-0.06779999,158.899994
158.899994,-0.01119995,157.779999
157.779999,0.00570007,158.350006
158.350006,0.05819992,164.169998
164.169998,0.00650009,164.820007
164.820007,0.05569992,170.389999
170.389999,-0.02190002,168.199997
168.199997,0.09050003,177.25
177.25,-0.00050003,177.199997
177.199997,0.02290008,179.490005
179.490005,-0.04090011,175.399994
175.399994,0.01150009,176.550003
176.550003,-0.00020004,176.529999
176.529999,-0.00850006,175.679993
175.679993,0.0237001,178.050003
178.050003,-0.01279999,176.770004
176.770004,-0.00480011,176.289993
176.289993,-0.01439987,174.850006
174.850006,0.00769989,175.619995
175.619995,-0.01369995,174.25
174.25,-0.00309998,173.940002
173.940002,0.01630005,175.570007
175.570007,0.02469986,178.039993
178.039993,-0.00459991,177.580002
177.580002,0.05709991,183.289993
183.289993,0.01460007,184.75
184.75,9.995E-05,184.759995
184.759995,-0.02169999,182.589996
182.589996,-0.00449997,182.139999
182.139999,-0.01050003,181.089996
181.089996,0.02279999,183.369995
183.369995,-0.00619995,182.75
182.75,-0.0275,180
180,0.04220001,184.220001
184.220001,0.00789994,185.009995
185.009995,0.02410003,187.419998
187.419998,-0.01559997,185.860001
185.860001,-0.00369996,185.490005
185.490005,-0.00810012,184.679993
184.679993,-0.00339997,184.339996
184.339996,-0.00259994,184.080002
184.080002,0.01449997,185.529999
185.529999,0.03220001,188.75
188.75,0.025,191.25
191.25,-0.04380005,186.869995
186.869995,-0.04909988,181.960007
181.960007,-0.04540009,177.419998
177.419998,-0.00569992,176.850006
176.850006,-0.00150009,176.699997
176.699997,-0.01309998,175.389999
175.389999,0.09059998,184.449997
184.449997,-0.13309998,171.139999
171.139999,-0.015,169.639999
169.639999,0.02470002,172.110001
172.110001,0.01419998,173.529999
173.529999,0.00180008,173.710007
173.710007,0.02219986,175.929993
175.929993,0.005,176.429993
176.429993,0.06630005,183.059998
183.059998,0.02240005,185.300003
185.300003,0.00910004,186.210007
186.210007,0.03039993,189.25
189.25,0.01169998,190.419998
190.419998,-0.01389999,189.029999
189.029999,-0.02410004,186.619995
186.619995,0.0114,187.759995
187.759995,-0.01259995,186.5
186.5,-0.06080002,180.419998
180.419998,-0.03740005,176.679993
176.679993,0.01070007,177.75
177.75,-0.00509995,177.240005
177.240005,-0.03950012,173.289993
173.289993,-0.03849991,169.440002
169.440002,0.02580002,172.020004
172.020004,0.00769989,172.789993
172.789993,-0.01119995,171.669998
171.669998,-0.02589996,169.080002
169.080002,-0.02190003,166.889999
166.889999,0.02160004,169.050003
169.050003,-0.02910004,166.139999
166.139999,0.01930008,168.070007
168.070007,-0.01340011,166.729996
166.729996,-0.01649994,165.080002
165.080002,-0.00380005,164.699997
164.699997,-0.03729996,160.970001
160.970001,0.00850006,161.820007
161.820007,0.02699997,164.520004
164.520004,-0.01919998,162.600006
162.600006,0.02720001,165.320007
165.320007,0.05779999,171.100006
171.100006,-0.0012001,170.979996
170.979996,-0.0162999,169.350006
169.350006,0.05269989,174.619995
174.619995,0.04800003,179.419998
179.419998,0.00710007,180.130005
180.130005,0,180.130005
180.130005,0.02809997,182.940002
182.940002,0.02349991,185.289993
185.289993,-0.02529998,182.759995
182.759995,0.02150009,184.910004
184.910004,-0.00199997,184.710007
184.710007,-0.00670014,184.039993
184.039993,-0.03559997,180.479996
180.479996,0.01809997,182.289993
182.289993,-0.00469986,181.820007
181.820007,-0.01810012,180.009995
180.009995,-0.01669999,178.339996
178.339996,0.00480011,178.820007
178.820007,0.05049988,183.869995
183.869995,0.02020004,185.889999
185.889999,-0.00470001,185.419998
185.419998,-0.03119995,182.300003
182.300003,0.14330002,196.630005
196.630005,-0.01559998,195.070007
195.070007,0.00739991,195.809998
195.809998,0.05380004,201.190002
201.190002,-0.02740005,198.449997
198.449997,0.01520004,199.970001
199.970001,-0.0286,197.110001
197.110001,0.00490005,197.600006
197.600006,0.03199997,200.800003
200.800003,0.03139999,203.940002
203.940002,0.00440003,204.380005
204.380005,0.01690002,206.070007
206.070007,-0.03510009,202.559998
202.559998,-0.10050003,192.509995
192.509995,0.02300003,194.809998
194.809998,0.02279998,197.089996
197.089996,0.01710007,198.800003
198.800003,-0.00150009,198.649994
198.649994,-0.02429993,196.220001
196.220001,-0.02949997,193.270004
193.270004,-0.01010009,192.259995
192.259995,0.02740005,195
195,-0.00869995,194.130005
194.130005,0.02559997,196.690002
196.690002,-0.04290008,192.399994
192.399994,0.0125,193.649994
193.649994,-0.05329987,188.320007
188.320007,-0.02630005,185.690002
185.690002,0.01860001,187.550003
187.550003,0.005,188.050003
188.050003,0.0162999,189.679993
189.679993,-0.03149994,186.529999
186.529999,-0.00240006,186.289993
186.289993,0.03670014,189.960007
189.960007,-0.03980011,185.979996
185.979996,-0.02330002,183.649994
183.649994,0.02720001,186.369995
186.369995,0.01350006,187.720001
187.720001,0.06509995,194.229996
194.229996,-0.02599991,191.630005
191.630005,0.02529999,194.160004
194.160004,-0.01610001,192.550003
192.550003,0.08699997,201.25
201.25,0.01100006,202.350006
202.350006,0.01829987,204.179993
204.179993,0.00310012,204.490005
204.490005,0.05,209.490005
209.490005,0.03699997,213.190002
213.190002,0.01,214.190002
214.190002,0.02550003,216.740005
216.740005,0.01539994,218.279999
218.279999,-0.05729996,212.550003
212.550003,-0.01320007,211.229996
211.229996,0.02270004,213.5
213.5,-0.03119995,210.380005
210.380005,0.0248999,212.869995
212.869995,-0.01339996,211.529999
211.529999,0.06529999,218.059998
218.059998,-0.02509995,215.550003
215.550003,-0.02339996,213.210007
213.210007,0.03309997,216.520004
216.520004,-0.03029999,213.490005
213.490005,0.00689988,214.179993
214.179993,0.08340011,222.520004
222.520004,0.0137999,223.899994
223.899994,-0.0137999,222.520004
222.520004,-0.01199997,221.320007
221.320007,-0.0962001,211.699997
211.699997,-0.0173999,209.960007
209.960007,-0.08480011,201.479996
201.479996,0.01220001,202.699997
202.699997,-0.09,193.699997
193.699997,0.11389999,205.089996
205.089996,-0.10959991,194.130005
194.130005,0.04229996,198.360001
198.360001,0.03940002,202.300003
202.300003,0.00649994,202.949997
202.949997,-0.05270004,197.679993
197.679993,-0.0175,195.929993
195.929993,-0.13409989,182.520004
182.520004,-0.03590011,178.929993
178.929993,-0.0139,177.539993
177.539993,0.1601001,193.550003
193.550003,0.00179993,193.729996
193.729996,-0.01699997,192.029999
192.029999,0.07240005,199.270004
199.270004,0.07259995,206.529999
206.529999,0.04389999,210.919998
210.919998,0.04309998,215.229996
215.229996,-0.02690003,212.539993
212.539993,-0.02539993,210
210,0.06179993,216.179993
216.179993,0.03720001,219.899994
219.899994,-0.02639999,217.259995
217.259995,-0.05869996,211.389999
211.389999,0.05169999,216.559998
216.559998,0.02970001,219.529999
219.529999,0.03040008,222.570007
222.570007,0.04209992,226.779999
226.779999,0.12520004,239.300003
239.300003,0.02389999,241.690002
241.690002,-0.08440002,233.25
233.25,-0.01380005,231.869995
231.869995,-0.08639999,223.229996
223.229996,0.00380005,223.610001
223.610001,0.06240005,229.850006
229.850006,-0.05639999,224.210007
224.210007,0.055,229.710007
229.710007,-0.07270005,222.440002
222.440002,-0.06210006,216.229996
216.229996,-0.0425,211.979996
211.979996,0.00520004,212.5
212.5,0.07,219.5
219.5,0.02009995,221.509995
221.509995,0.0323001,224.740005
224.740005,0.06580002,231.320007
231.320007,0.04159989,235.479996
235.479996,0.01330002,236.809998
236.809998,-0.00660004,236.149994
236.149994,0.10560013,246.710007
246.710007,-0.04380005,242.330002
242.330002,0.01550003,243.880005
243.880005,-0.12350006,231.529999
231.529999,0.02080002,233.610001
233.610001,0.01169998,234.779999
234.779999,0.02830002,237.610001
237.610001,-0.10460007,227.149994
227.149994,-0.2875,198.399994
